ID	Title	Description			 price 	Availability 	Condition	Link	image link									
19268405	CAT	745	2023	642	" $756,105.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
19381830	CAT	745	2023	2068	" $766,500.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
19495255	CAT	745	2023	3320	" $850,500.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
19608680	CAT	745	2018	5106	" $404,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
19722105	CAT	745	2018	6000	" $404,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
19835530	CAT	745	2024	2522	" $872,548.95 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
19948955	CAT	745	2022	4903	" $505,048.95 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20062380	CAT	745	2023	2450	" $677,355.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20175805	CAT	745	2023	6192	" $412,755.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20289230	CAT	745	2024	2522	" $703,605.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20402655	CAT	745	2024	2006	" $716,205.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20516080	CAT	745	2023	2369	" $660,555.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20629505	CAT	745	2024	1048	" $834,750.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20742930	CAT	745	2023	1591	" $850,500.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20856355	CAT	745	2017	4945	" $320,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
20969780	CAT	745	2019	6113	" $346,500.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21083205	CAT	745	2024	2410	" $716,205.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21196630	CAT	745	2023	3555	" $565,005.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21310055	CAT	745	2023	2745	" $698,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21423480	CAT	745	2022	2551	" $735,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21536905	CAT	745	2019	5240	" $446,250.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21650330	CAT	745	2020	10472	" $275,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21763755	CAT	745C	2015	7662	" $215,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21877180	CAT	745C	2015	6859	" $140,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
21990605	CAT	745	2019	7615	" $275,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22104030	CAT	745	2022	4349	" $525,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22217455	CAT	745	2022	4256	" $525,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22330880	CAT	745	2023	1572	" $615,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22444305	CAT	745	2023	5689	" $480,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22557730	CAT	745	2023	3908	" $580,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22671155	CAT	745	2019	5928	" $295,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22784580	CAT	745	2023	4208	" $510,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
22898005	CAT	745	2022	4916	" $450,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23011430	CAT	745	2022	5374	" $480,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23124855	CAT	745	2019	11105	" $195,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23238280	CAT	745	2019	8837	" $237,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23351705	CAT	745	2019	9107	" $200,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23465130	CAT	745	2020	9012	" $255,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23578555	CAT	745	2018	6261	" $275,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23691980	CAT	745	2020	6826	" $290,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23805405	CAT	745	2020	8184	" $270,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
23918830	CAT	745	2020	7836	" $285,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24032255	CAT	745	2018	8425	" $245,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24145680	CAT	74504	2018	9169	" $285,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24259105	CAT	74504	2017	9168	" $285,000.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24372530	CAT	745	2022	7049	" $291,100.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24485955	CAT	745	2022	3449	" $687,748.95 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24599380	CAT	745	2022	6952	" $306,100.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24712805	CAT	745	2024	605	" $1,063,648.95 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24826230	CAT	745	2022	1862	" $729,750.00 "	in stock	used	https://americanironus.com/equipment-articulated-trucks.html	https://americanironus.com/assets/img/equipment-categories/articulated-trucks.png									
24939655	CAT	770G	2022	1123	" $719,250.00 "	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
25053080	CAT	770G	2022	1193	" $719,250.00 "	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
25166505	CAT	772G	2019	9546	 CALL 	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
25279930	CAT	775G	2023	1213	" $1,155,000.00 "	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
25393355	CAT	775G	2022	1083	" $1,155,000.00 "	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
25506780	CAT	775G	2023	1645	" $1,155,000.00 "	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
25620205	CAT	775G	2022	1115	" $1,155,000.00 "	in stock	used	https://americanironus.com/equipment-off-highway-trucks.html	https://americanironus.com/assets/img/equipment-categories/off-highway-trucks.png									
						in stock	used	https://americanironus.com/equipment-wheel-loaders.html	https://americanironus.com/assets/img/equipment-categories/wheel-loaders.jpg									
1713425	CAT	906-14	2023	262	" $95,000.00 "	in stock	used	https://americanironus.com/equipment-wheel-loaders.html	https://americanironus.com/assets/img/equipment-categories/wheel-loaders.jpg									
